Image,L2CA,L2CD,Energy,Original std,Original mean,cA5 std,cA5 mean,cD5 std,cD5 mean,cD4 mean,cD4 std,cD3 mean,cD3 std,cD2 mean,cD2 std,cD1 mean,cD1 std,Class
Extract293.png,71958.2640981578,4038.5417101593,133.141380773,110.1875801891,167.3697387755,577.8408976045,954.0432574461,146.9473997527,0.7956566964,77.1104278159,1.4170731019,52.5543951756,-0.0797583353,28.3509005018,-0.0351645659,10.7142179405,0.0198126984,Fake
Extract294.bmp,69117.3396125569,6615.2938781103,357.2417395409,93.1223553973,169.7827755102,275.3319419657,967.5007088964,113.1148181341,-6.9867898188,110.73709615,0.2471869903,185.6238659754,-0.0750814532,48.9154014339,0.0642571057,23.4920489395,-0.0456026697,Live
Extract294.png,71909.0648504392,3480.3268963982,101.4886912928,110.2833401912,169.6872894847,588.1253580995,967.0744211978,123.2728698825,0.1632028035,66.1762795713,0.1037088403,47.9920168197,-0.0278522221,28.2196220156,0.1320142036,10.2272893663,-0.0366202293,Fake
Extract295.bmp,65654.532134415,8911.1913523593,648.2394393336,71.3938138206,171.3969387755,177.7629874641,973.5356628614,123.9420386965,-1.2060113092,156.0148368049,0.6467603945,101.9218522814,0.034538991,37.1896987362,-0.2507297683,30.8461953755,-0.0278547734,Live
Extract295.png,71363.6469446548,4814.4058572848,189.2122755809,107.1828667739,167.4100979592,554.9221572708,954.2682211479,130.1831826818,-0.9238956126,87.721079712,1.5450728813,63.9496791868,-0.4533275612,30.0475708127,-0.0378928131,12.1143518889,0.0343750894,Fake
Extract296.bmp,73626.7145087395,11315.7233735167,1045.270167069,62.8615562578,199.5645387755,128.5476596781,1128.5706210025,111.2017525319,-1.8396517453,122.0129232707,0.2019855067,80.4559871437,-0.3877669856,46.5612205223,0.1438471846,38.8702241514,-0.0932892907,Live
Extract296.png,72735.2484076575,4486.6340475191,164.3255924601,112.5914957457,168.6001632653,597.3685920754,960.9016926976,107.7940863066,1.5819815504,58.8127993504,0.7001800453,52.3381097545,-0.0308630105,42.9331173435,0.0124395444,12.4491168088,0.0165702008,Fake
Extract297.bmp,64718.1810869787,8062.2457647368,530.6106675185,88.8315486808,159.1616489796,235.708279354,905.3815726341,173.3571069918,-4.8045570784,183.9300506506,0.8813697407,134.5021505553,0.3477717176,45.2052257508,0.0719789553,26.9085515725,0.1494639325,Live
Extract297.png,71971.812007053,4052.1689774017,134.041415685,108.4264760207,168.5658367347,575.5655014014,960.7103552449,106.0227587997,0.6458594539,71.4332584888,2.1759922722,59.4964670011,-0.4127759939,26.8927637838,-0.0064583459,10.6221461187,-0.0075350565,Fake
Extract298.bmp,62446.1989845229,5934.1124443184,313.4284868875,100.9055755866,149.7946417445,487.4729611107,856.8856749965,126.9622293549,-3.0629313803,86.0153088713,0.5735403387,91.7099656583,-0.4695023327,50.1704859783,-0.0337272955,17.2822384728,0.0781536425,Live
Extract298.png,71497.0816462359,4544.1851275604,168.5683140697,108.7217910285,167.0691673469,563.8743587929,952.3676056107,115.084791875,0.9688989843,74.4416010101,-0.5497589901,72.2562684479,0.2270638257,36.4866634872,-0.0192600048,13.6265270074,0.023066735,Fake
Extract299.bmp,66794.5426841711,8935.0099422412,651.7094095343,82.5680568424,169.2343673469,263.6433364666,964.3192433127,93.3884965719,-1.9413044495,91.3931757346,0.6866325645,150.0381054668,0.1535858835,46.249413018,0.087210609,33.3803207136,0.1772808964,Live
Extract299.png,73634.013403031,3284.0436593924,88.0403490351,111.8499755458,172.0175836735,598.1224910468,979.9505305506,126.2860611441,2.0334737242,70.7560435382,0.3716938902,44.7226688539,0.1201525633,24.5032467167,0.0149283361,9.2914684117,-0.0067157778,Fake
Extract3.bmp,62184.8854931731,9041.1227799004,667.2808254795,70.3880994007,161.6249061224,127.0858636014,914.8294021964,120.0692143338,-3.6979315203,164.6286593779,-0.2658953512,101.1463938671,0.0498924389,44.6287156113,-0.0435172626,32.1910366488,-0.0891033392,Live
Extract3.png,71177.0186713888,5049.6185056664,208.1522208389,110.2566353704,164.8015836735,573.182314226,939.7282583306,133.7191646324,-0.9822830542,83.4864982978,-0.3677710336,61.1323182114,-0.0101348658,34.4718239787,-0.0316168593,12.9743520863,-0.0250630057,Fake
Extract30.bmp,63709.0443670035,7329.2409533717,438.512432266,80.9218976992,160.5555428571,228.5250601494,913.7100179835,196.999230846,-6.1494287868,166.846141147,0.1256651649,109.5013153222,-0.2354168225,35.5710738385,0.0187993004,19.4508740127,0.0517990183,Live
Extract30.png,66286.4936770486,5329.6351350329,231.8776381435,103.3455705896,152.6261142857,526.9693987833,871.8607354592,127.2135692377,0.9883929726,81.0453964,0.7599880712,74.1773122762,-0.3522916649,35.5693480668,0.0468748586,13.6435983128,0.0217281951,Fake
Extract300.bmp,69978.7649992841,5665.3141928649,262.0064073786,102.2454703496,166.5405714286,418.9880711385,949.4149155338,134.2784311951,1.2846162812,120.1117701514,-0.2902998852,146.3081292759,0.0777215904,53.8050223571,-0.0504420179,15.5178546217,-0.019616533,Live
Extract300.png,72362.0173601747,4200.2776772236,144.0190413533,108.7481965185,169.7477632653,581.116187646,967.2984609348,110.0555041473,-2.8810151725,64.0901629118,1.643578846,45.802307219,0.2413988247,31.565741182,0.0481632867,11.5802368806,-0.0188434109,Fake
Extract301.bmp,71048.0863880694,12142.5201610777,1203.5983335688,76.5371517796,187.0699673469,104.6765983597,1058.1849113965,101.6769296626,-0.2292585111,129.15790747,0.128620272,134.2116319463,0.1083178843,62.1339731643,0.0031316315,43.1241813913,0.1066235822,Live
Extract301.png,72645.8555901913,4773.4370979544,186.0057283929,108.5215164569,171.0107183673,559.0895810654,974.3386872478,135.50078931,2.6265407612,79.8915055409,0.1912843306,70.4426542364,0.1412473602,34.3757466058,0.0117482618,11.4127993996,-0.0030117148,Fake
Extract302.bmp,69549.8069056662,6050.1291913095,298.8086794411,90.7481809922,172.2875755102,234.8841971812,981.274251937,214.120966112,-4.9311002583,237.9852238696,-1.250862645,92.9289243463,-0.4030534203,35.4816991515,0.0054176187,18.2758731125,-0.0169343098,Live
Extract302.png,66991.1824272192,6089.5854090677,302.718779219,103.3260080822,155.5974612245,500.0359456202,888.4263019746,161.8435926451,5.1740395696,101.2713347652,0.9136940765,77.5818088847,-0.1472370316,44.8966231438,0.0889790331,17.5770103933,0.0131661554,Fake
Extract303.bmp,74072.9749378268,9709.8425158393,769.641156591,68.1458782192,198.6003265306,209.7397935656,1124.2886559953,152.1442689743,-0.7766414381,126.1210769639,-0.4549414257,75.4010395433,-0.0780668355,39.0145157483,-0.3129590624,29.7512480457,0.0105394052,Live
Extract303.png,66406.8527027865,5752.6945371896,279.7421338818,106.1085800452,155.3523161454,525.6406403274,887.3819662682,141.7718893282,0.0170381061,93.3465944815,-2.2167070128,72.4603777023,0.1965315011,51.8622789748,-0.0105792658,15.739342595,-0.0547843761,Fake
Extract304.bmp,71151.3683089241,5834.0831874767,277.8491970481,99.4234685095,172.3350530612,364.4115663447,981.7206927231,142.2433729826,3.645281277,152.3160777332,-1.9535608692,157.3945624039,0.0185709508,41.3423223349,-0.0527184542,16.6123028491,0.0097851882,Live
Extract304.png,72053.2434065502,4758.0879139029,184.8114334402,110.8721252248,167.4055673469,579.4635944331,954.2429673343,129.658139952,-1.6574331413,72.4545671647,0.6464475415,55.4256754401,0.016179333,40.6768285358,0.0556482761,13.615538784,0.0018231837,Fake
Extract305.bmp,69176.2823201542,7417.0195249134,449.0790092485,88.193740262,173.9323346939,229.73101393,986.2166707321,169.4517757549,0.4535884572,153.9250720379,-1.3398167621,158.6984361218,-0.339362781,41.3169168543,0.1377649799,18.5030639127,-0.0270733425,Live
Extract305.png,70413.9654947256,5386.1859772117,236.8244847438,106.2607760719,165.0753714286,525.9694065502,941.253449922,142.7824663216,-2.0526495523,90.8750435031,0.7829761724,77.9708898706,0.1646117728,47.9722683559,0.0475229769,16.1884806774,-0.0078581524,Fake
Extract306.bmp,62699.145784606,9179.9814976414,687.9351860983,82.5488373817,156.9615346939,180.8785407427,892.8646985702,123.8096611207,2.0555282017,163.6954773352,-0.1113079306,138.5343925996,-0.118744892,54.4936993793,0.115290575,32.8411708688,0.0958918094,Live
Extract306.png,66213.5227670761,5246.5855333084,224.7074265985,103.5475973418,152.4475591837,524.8111801852,870.8689625951,136.4963798968,-2.0018212684,86.9812585442,1.6471431569,72.3177361737,-0.2331472884,36.023417343,-0.0661918345,13.6319660318,0.0333820635,Fake
Extract307.bmp,67735.5463302446,9228.0034790301,695.151413951,78.6023453533,174.2570612245,213.494155149,991.9705699669,91.6575473681,-0.7429599638,114.1127670292,0.1952011388,144.1797415804,0.0424830251,45.8466582016,0.0424525493,34.6471223436,0.0832374289,Live
Extract307.png,72922.2157309592,3798.3847734863,117.7773623466,109.1682071473,171.3503020408,584.6886021618,976.2310760777,110.8386917672,0.9366881605,62.6202818832,0.9453603013,48.1054867398,-0.0700473161,28.0939558797,0.0023642214,10.3790264651,-0.0443795212,Fake
Extract308.bmp,69857.7018675225,6097.5600812929,303.5121546529,95.9624011681,170.2214857143,393.0346879944,969.9336613907,152.9856447467,-4.5095361819,150.9479637146,-0.2920528945,115.5225520041,-0.1713997792,40.8987812306,-0.0597010579,17.2414425069,0.0653807507,Live
Extract308.png,72964.659780278,3696.6130644517,111.5505971288,109.9774726918,170.9616897959,584.2447091478,974.0649359028,123.291804586,-1.2099147257,72.6372915796,-0.6493400806,49.7354188545,-0.1799031511,27.6428750169,-0.0145351579,10.6924343181,0.0640999065,Fake
Extract309.bmp,67862.2674348187,6633.6954450528,359.2319612875,93.5597297353,165.2213142857,374.147879543,942.0626820341,144.3248466929,2.2396037012,116.6384550449,0.5232130407,135.9883040183,0.0316164825,39.9468010357,0.0512003478,19.9395224535,-0.0268746503,Live
Extract309.png,68214.8379427458,5433.2429021293,240.9806402738,104.4500811576,158.3519265306,523.5404108019,903.779571949,144.4271980783,-0.2005856961,107.3648489428,-1.0721807876,69.1058916215,0.4109973185,33.0268460697,0.1287321026,13.8406844376,-0.0320672619,Fake
Extract31.bmp,66209.9557353736,9776.0049873595,780.1654980643,72.7364538414,173.383044898,132.5562065733,981.5324793773,136.0516560237,6.2215622329,179.0806482166,-0.8909050816,92.4641939359,-0.0228896478,44.4633224137,0.0780751697,34.4237069172,-0.0908600439,Live
Extract31.png,71258.383000541,5032.6166129232,206.7528977361,108.7888373678,166.0593061224,566.3686769983,946.7415355595,141.115022582,1.766716839,87.4520116946,-0.7390074375,54.9286608853,-0.0171495381,29.6105204276,0.0896492552,11.6032921522,0.007996622,Fake
Extract310.bmp,67706.867250229,7277.0497552351,432.2894133891,80.8237905454,172.9442285714,170.8478186124,980.8213548033,156.0656474923,1.6592997403,221.7243042343,-0.9396159049,92.7242100496,-0.2571715822,38.4014156069,-0.1439331647,26.0944312765,0.0339686501,Live
Extract310.png,68124.1790572549,4865.9069570159,193.282045015,103.206808482,158.9855265306,531.7105681578,907.3080945663,123.6767841614,-0.0344177202,63.7206720798,1.4549369559,58.0792521865,-0.0840359225,46.5892840887,-0.0023906795,15.0866488804,-0.0457988351,Fake
Extract311.bmp,65037.0270309125,7097.4431966308,411.2138769747,93.7880791917,155.6793795918,389.6485836884,888.8692459367,139.0216527988,-0.5463580391,127.6437039524,-0.6881694437,118.6188651637,-0.2088828067,43.8352920699,0.1297926508,22.0606158522,0.0015000878,Live
Extract311.png,70303.5950075762,5193.4593490959,222.7251858853,108.8513767931,164.0933360859,563.7504471962,935.8332273067,118.923850635,-0.501405198,74.9674081955,0.1468204099,65.470360194,0.2566648058,41.9675968849,0.0181124845,14.7708044581,-0.0971733431,Fake
Extract312.bmp,66276.8766618806,8714.8627120387,619.9904660382,80.1566983776,169.5516571429,171.0888227603,961.8437311573,130.850728845,0.9570109256,185.6964456529,1.0402218638,123.0151703108,-0.2630686401,44.1202271384,-0.269421697,29.8660691506,-0.0098497884,Live
Extract312.png,71749.0669624148,4093.7094922088,136.8037339314,108.5320399994,167.7348244898,565.4090158007,956.0783054672,132.2310142652,-2.7998753721,100.3716017711,-3.3344048082,54.5921332802,1.1255309767,23.833610047,-0.0478621697,9.6354301218,0.038886892,Fake
Extract313.bmp,67158.9233097269,5375.5193515006,235.8874146805,97.9160646705,159.5963510204,443.3956198884,910.7140173711,135.765437187,-1.5879969741,111.9181486988,-1.2713627533,114.6781429263,0.2339443119,37.8915665918,0.1685983211,14.5140421675,0.019028037,Live
Extract313.png,72341.0488021486,5018.5845818476,205.6015608584,110.1857098636,168.9271918367,570.0559646542,962.7245630168,124.9836545454,3.9749593369,80.7609747994,0.75394566,65.1878845073,0.3719817161,40.712676194,0.0588228583,13.3300160878,-0.0122430244,Fake
Extract314.bmp,65062.8818849562,8834.6341929117,637.1490720209,76.9444736274,167.0602938776,191.5636311756,949.4248576973,133.7763547671,7.744443851,143.7807230989,1.1370166893,126.3928181712,-0.2125335996,42.7105097481,-0.0314751741,31.072290773,0.0179499808,Live
Extract314.png,71602.2328372436,4801.8875165045,188.2295813972,109.0063606035,167.0610204082,563.6078805262,952.3224489358,127.4904914066,0.039456085,79.5236345448,0.9023209671,62.3617615283,-0.0887518021,41.3786843441,-0.0825715259,13.5172957562,0.0241514139,Fake
Extract315.bmp,68264.3639259696,6854.8399862466,383.5822958126,94.1562589113,166.4968571429,312.3241371993,949.173598946,131.9962780018,5.4270903489,127.0269804798,1.4107238056,162.0445610331,-0.1723056778,56.2710969054,-0.1578590962,21.6815651632,0.0192480985,Live
Extract315.png,70627.0400691617,5181.5223708152,219.1687679939,106.4717621998,165.8547591837,537.4803287064,945.597009798,139.7396744387,-1.6827187832,89.2652817264,1.7935309933,75.3772157728,-0.2297324902,37.5480904968,0.0386168645,14.6218835015,0.0081235525,Fake
Extract316.bmp,60125.2393354405,9116.9515331868,678.5208592529,68.2055663681,156.0068571429,170.9004495912,887.24316799,112.0215171697,6.0135810708,134.1995721612,1.1107046579,101.3865059348,0.1101942571,40.2947845337,-0.0582784264,33.4600800771,0.1855468543,Live
Extract316.png,66813.5980310319,6642.987860072,360.2390833393,102.2392035575,155.4219183673,486.225756781,887.4459587996,142.5278311258,1.6010864601,101.5813489521,0.8993644855,92.224399196,0.0305218415,47.5240191862,-0.1529595473,18.6829538335,-0.0074427434,Fake
Extract317.bmp,65383.4542980396,8230.9430141075,553.0483502162,89.5873570219,160.1077061224,289.5710448103,913.3344014545,115.7057401917,-1.1338858008,107.2277836485,0.5527636077,154.4407268502,-0.1188778912,61.205205883,-0.0974525129,28.8931429336,0.202154866,Live
Extract317.png,70899.5897355429,4407.1948378934,158.5580925645,110.2100933336,163.8012979592,573.9854022467,934.1517647306,142.366963399,-0.9287427667,80.3878549464,-0.1841968795,57.3145419981,0.3191457693,33.2627131463,0.0551449371,12.7105616298,-0.0299209825,Fake
Extract318.bmp,68415.478658757,8589.0005215011,602.2116731294,81.0325685903,175.5296081633,132.1192010686,994.0121661958,101.4501048034,-0.1787116698,178.3593932281,-0.8069293177,143.8815341131,0.079923983,51.0879342137,0.0239640795,30.5961615207,0.1229270806,Live
Extract318.png,70255.5357769859,5228.3605920581,223.1490161681,109.8275996691,161.8887918367,564.9959973107,923.4922404616,141.5991736688,-3.8483066039,87.4227958448,-0.4392702177,63.6200824111,-0.0958365562,36.9798401036,-0.0144904722,13.976047381,0.0396600141,Fake
Extract319.bmp,69684.4006394661,8321.2787263899,565.254527692,77.8063122236,180.5744408163,182.0921381857,1024.7218191152,212.4923808307,1.0536560785,183.4244581122,-1.1400941731,78.053546236,0.0168396341,37.2822794172,-0.0081971911,27.7542285096,-0.0693441136,Live
Extract319.png,73030.5595413461,4077.1789362142,135.7011271666,110.3157220111,171.0440734694,588.8449347576,974.5241457893,111.9406716504,-2.0217614216,63.3088702682,-0.387903659,54.5794024004,0.2154313609,28.0363924363,-0.0165683895,10.5746060323,-0.0678616652,Fake
Extract32.bmp,67865.7619088652,7708.5186859733,485.0715129143,95.2775117058,164.7766857143,376.3498990497,939.5940198418,103.3615190867,-1.0756960215,95.1973084074,0.4468429746,137.0551659985,0.1185541554,66.6835735133,-0.0149539877,25.7000374789,-0.1088323982,Live
Extract32.png,71695.7573985279,4895.7276704631,195.6583626395,107.407090514,169.3318857143,551.858136187,964.9824874647,134.3507264501,0.559073361,76.9140853492,0.1135132643,52.7041484045,-0.2067858473,48.0934564994,0.0008399838,15.1861685245,-0.0823663605,Fake
Extract320.bmp,75634.648374241,7950.8888837272,516.0541554398,78.1983315767,198.5145632653,169.6699254798,1123.9550842451,182.5109103838,4.6783421035,209.3934341749,1.0731554532,77.1401753706,0.0475720196,33.3374161761,-0.083640093,28.6021424193,-0.068818734,Live
Extract320.png,69809.0583035086,4913.0519898292,197.0455498348,106.4741495529,163.1451510204,540.4541649143,930.494616469,136.8193299971,-1.1162648348,87.4239062279,-0.0142464856,69.9859636015,0.022241412,40.1736757488,0.0539564792,14.3914461449,-0.0154970611,Fake
Extract321.bmp,68249.9247324673,8911.3034693072,648.2557512007,77.1172765793,176.4015428571,167.6160041116,1002.6921847709,151.1799754551,-4.2223258349,192.683429983,-0.7856152348,97.3221505865,0.0112045866,41.3685393934,-0.0686826176,29.6091144556,0.1622258881,Live
Extract321.png,69264.9743404259,5943.9874300021,288.4162168818,105.5395512997,161.4757306122,513.973767333,921.1901693489,130.7118727825,-0.8667057817,96.4610662117,-1.8089025099,92.7117062219,-0.0554048038,47.2089969634,0.0156752383,15.810148427,0.0177818102,Fake
Extract322.bmp,67640.4500041212,10276.4804431433,862.0902065168,69.6742765104,178.5967265306,121.9270292162,1011.8096507345,111.8837595885,-5.0562528831,164.9016407998,0.3397881883,90.7605715583,0.1142949133,46.5489344762,0.0751643158,38.3026099284,-0.0395517975,Live
