Image,L2CA,L2CD L2 CH L2 CV,Energy,Original std,Original mean,cA5 std,cA5 mean,cD5 std,cD5 mean,cD4 mean,cD4 std,cD3 mean,cD3 std,cD2 mean,cD2 std,cD1 mean,cD1 std,Class
Extract1351.bmp,71577.2236599884,5094.2724722815,211.8498940559,95.3916237912,176.1633959184,284.2963844252,998.6011284598,137.2519681799,0.0230345255,148.53425592,0.0062380002,178.3300068595,-0.2429344345,45.825727315,0.0869645126,15.3814320481,-0.030796469,Live
Extract1351.png,70906.8417666405,5338.8837039784,232.6830955478,101.8820373309,170.0933061224,430.9045627517,964.4310414212,155.9067751157,3.2002775805,148.2426637002,2.0680225384,127.5925010019,0.2087985281,35.4916949386,0.0333782234,13.7493254169,-0.0775452318,Fake
Extract1352.bmp,70249.7577514465,7460.6987942917,454.3838897889,91.012170355,175.0207591837,195.2577512341,992.172873345,146.5952355539,3.8311774756,197.0840355223,0.9625307156,157.0954470011,0.0378618013,49.8335499053,0.0639462575,24.4491392597,-0.0999961809,Live
Extract1352.png,70955.3492580167,5056.6037063081,208.7284983073,100.98704515,170.7096489796,441.5844685178,967.8913697067,164.0320537438,2.353018498,137.0415609047,0.1675715577,115.9662664965,0.3805165815,36.7464412775,-0.026984417,11.6439252539,0.0133897691,Fake
Extract1353.bmp,60061.4664493801,8170.4241139001,544.9455526612,67.9019119367,155.046644898,185.9101851422,879.6997582413,130.7768844142,1.4340440295,134.7697244049,-0.8022226048,98.1786063871,0.2385810288,36.2107824778,0.0183705299,26.9487875482,-0.0532127893,Live
Extract1353.png,71084.6675759168,4579.3691933021,171.188752723,104.730505404,168.5211183673,507.5092264833,955.5721997584,115.6818063511,-2.6596347767,87.7102607484,4.0894203796,102.7508264717,-0.0855275387,48.8082827356,0.0693232171,13.9232431661,-0.0892151082,Fake
Extract1354.bmp,63212.941382901,9289.755823735,704.4862307316,74.1694771866,162.5420979592,189.0240948656,921.9092978392,101.8179073059,2.154831789,102.5767366054,0.1122769246,132.0480113855,-0.0518805963,51.8395678567,-0.0600793263,34.1088595768,0.1471143167,Live
Extract1354.png,72180.7157442173,4982.3892650182,202.6465533728,107.1401347469,170.3125795918,530.3256521472,965.6599804394,109.2554267204,-0.5373598163,68.1797252363,0.0643011798,88.584720931,-0.2338270282,60.7543042341,-0.0257200342,14.9150134679,-0.028499431,Fake
Extract1355.bmp,69582.1288826999,8116.8799866684,537.8264548406,87.955960915,175.8151428571,169.7063198245,996.6396846051,171.8281015834,-0.2147990308,207.6130876574,-0.3603630759,132.1013411193,0.0714713647,52.1755164927,0.1611837355,27.3982323457,-0.0243670712,Live
Extract1355.png,71557.181809517,4420.458189222,159.5138824707,106.112702203,169.1706367347,530.9001635475,959.2302149391,118.3420806145,0.2849948017,75.9484565363,0.0455224572,91.9509653269,-0.3356339534,44.4966542926,0.0412022122,13.502826677,0.0097537542,Fake
Extract1356.bmp,67507.7317284835,8327.585646949,566.1116955696,92.4524580734,165.619044898,263.1715810529,939.2486705694,210.2390168885,0.3635131328,180.8725085486,1.8945567846,130.1797869404,0.2690109677,49.6514730392,0.3300690021,21.8154157088,-0.0179099225,Live
Extract1356.png,70669.6576800366,4692.1537434142,179.7249530762,104.3837476683,166.7459265306,512.3063578369,945.5777157937,111.9964449131,0.3599749214,79.5338697159,0.1848260619,103.5781458671,-0.2908985866,42.8245784261,0.0049229212,14.1957093671,-0.0779146048,Fake
Extract1357.bmp,69492.3875873473,6804.3105423883,377.9480976103,88.6624980228,173.5743918367,254.8144659522,984.0275640523,187.2081237308,6.2335798392,214.8005559087,1.009378635,98.274085829,0.1759310718,39.0467000156,-0.2142681673,23.3682821201,0.1118853724,Live
Extract1357.png,71854.4368568928,4659.7238976448,177.249198386,104.4109787107,170.8167020408,502.7796733952,968.4982847615,133.5123926788,1.690696033,121.6460064997,-0.5201014219,95.3839655179,0.2797477913,34.5159209512,0.0096555814,12.2411635788,0.0079876899,Fake
Extract1358.bmp,70222.3364156889,6788.0941875092,376.1487567224,80.046900325,180.7074367347,137.8629761331,1022.5526455382,132.9662842754,-14.3132660623,197.4422507089,-0.4995644535,132.44599767,-0.0724962855,37.0400628383,-0.0020128989,23.9540379322,-0.0428446372,Live
Extract1358.png,70449.4344077616,4718.1625963123,181.7229247775,104.5982578071,165.8656897959,529.5369165253,940.6214874325,111.2678239268,1.3572890828,97.1237124793,-0.6241059886,83.2785155559,0.0209500884,30.9759921236,-0.0073886989,13.1491831995,0.0709542334,Fake
Extract1359.bmp,69576.8368586277,6431.1083348932,337.6257503276,87.8268144203,173.8940571429,241.0272830573,985.8076672487,166.9121940675,1.4322610919,194.4734454047,0.2757227952,130.6448932841,0.3374535831,37.4152488191,-0.0346216754,19.7150222848,0.1031012222,Live
Extract1359.png,71627.1117730529,5139.8301116211,215.6559475619,102.8658296632,171.1293387755,477.8397177076,970.2586949304,121.5418856086,0.7880205685,92.1272580138,-0.9721369753,117.5451062904,-0.0480542754,49.8011970133,-0.0933492875,14.2409827982,-0.0822085652,Fake
Extract136.bmp,64867.89089529,7547.9549056581,465.0744755743,95.5340687419,154.5305632653,273.9628353887,876.7933809168,143.0500058791,-1.2469236999,114.5825032621,0.5082240916,164.8945100587,0.2155627771,83.6648954489,0.0233671604,20.0596690185,-0.0428472612,Live
Extract136.png,70763.7810059136,5531.9341989614,249.8146610746,107.1599214833,166.0357306122,529.7844988598,941.5788924884,131.0152427249,2.4596464336,82.7777179252,1.7270677789,85.7110307247,-0.0874993664,52.7856925079,0.0144307465,15.7073566372,0.0247133583,Fake
Extract1360.bmp,67233.3092514995,5787.8541618449,273.4633126431,91.2945758042,164.2781061224,338.816778377,931.7282698807,176.1900956688,17.5411609125,172.5889813209,0.2557898275,108.1040230847,-0.0296087497,36.5504175361,-0.1199208894,15.8620331667,0.0430279493,Live
Extract1360.png,68768.8556049177,5911.7623287885,294.5548574133,105.042642538,163.3817193426,512.8234840208,926.7571900452,143.1276822847,0.012555747,94.0937122249,-0.3845960994,83.7627480918,-0.0592436813,49.5397093249,-0.0780379932,16.0239836387,0.0503271638,Fake
Extract1361.bmp,65472.3442215542,6099.95855721,303.7509746913,83.4029530097,164.0008326531,219.0909124727,930.1161975156,189.687702792,6.5910358093,191.0928584809,-0.0331128071,115.3232372242,0.0318538469,29.5924849782,-0.0304515142,19.3143328293,-0.0860177237,Live
Extract1361.png,68249.4703509071,5882.0220773883,282.4341528072,103.3924587075,159.8327510204,502.1443341964,906.6523626629,149.9555425138,1.2771432019,97.7321944438,0.6048119936,84.9157382603,0.0143302926,43.7814267427,-0.0747926715,16.1439622282,-0.0196691091,Fake
Extract1362.bmp,56151.3081034707,8223.0272558475,551.9851204115,66.9614487842,143.5830612245,189.054103854,814.9694255851,108.3358005178,-6.0405968362,121.5297934408,1.2672843234,100.4071348136,0.5072793275,41.2080723773,0.0123386515,29.4242667914,-0.0851245777,Live
Extract1362.png,67651.0003454971,6045.6609343068,298.3674786335,104.6798956517,157.061755102,503.4138931849,891.050378775,123.7101857742,2.5287498323,100.0839911482,-1.1391269031,97.6853120217,-0.1224813146,48.8251501238,0.0566318216,17.163932291,0.035979233,Fake
Extract1363.bmp,71002.1680371624,6177.7440851478,311.547118217,96.7186877796,173.7133061224,325.8198401176,984.8146301458,147.9127123502,-4.9058377798,138.2340323099,-0.1949815361,164.2728579254,-0.1163092988,50.3256784567,-0.0032278226,17.7836130052,0.0192304787,Live
Extract1363.png,71734.4186104813,6404.2669950076,334.8133530069,98.8525958412,175.2472244898,428.5221578074,993.4549925052,152.9033306894,-2.6712107891,124.1992806246,3.6852871326,116.3611730996,-0.5341373651,44.658612131,-0.1436442754,16.8970331946,0.0064986552,Fake
Extract1364.bmp,63780.3537371305,7870.0564103952,505.6145951249,93.4875932815,151.8727673469,320.3402465473,861.8327903963,151.5957109595,2.3676565318,152.3171107923,5.2132624686,140.8170685753,-0.258153582,51.8576278799,0.0840510728,21.7707078162,0.0658407267,Live
Extract1364.png,69109.6384099599,5587.8842672023,254.8934741522,100.0436408454,165.0875510204,451.8220592434,936.2433413293,138.3090733278,-2.4784506996,116.3379956483,1.4159400171,113.4204955782,0.0885918024,43.7658173804,0.0045193207,14.1406565319,-0.0305309822,Fake
Extract1365.bmp,71478.5903959564,5208.502006748,221.4570869739,104.0796774646,169.8775918367,499.457968743,963.2107646319,105.781924819,2.3767589136,91.7702607396,0.1426187256,109.0765724061,0.4833034659,46.2648307581,0.0492790733,16.1951285502,-0.0560869725,Live
Extract1365.png,72941.765892165,4443.9184929319,161.2115230353,105.6509858636,173.7332081633,534.0587488861,984.9200449995,122.7188508334,0.1775584583,99.8290126602,0.3916122075,79.4760592197,0.1655310132,33.7740024482,0.0904310125,11.4244856197,0.003624472,Fake
Extract1366.bmp,69508.5960616671,6913.9805683259,390.2296106056,90.5787625759,172.6644,243.8527200076,978.9036595538,104.8768643974,-1.0493769648,116.5250100376,0.646339701,179.9742739575,0.0524573889,57.9139567974,0.0572154013,23.7334230621,-0.0053674506,Live
Extract1366.png,67826.4748474881,6535.0221881489,325.3829714255,101.5004252174,151.6461790476,473.7570900505,860.3010460743,170.6364064016,1.0048184589,133.0046952018,0.3628323277,80.5477817854,-0.2355054709,37.7424100783,0.0940936201,15.2786652698,0.0637251518,Fake
Extract1367.bmp,65761.5524592021,7549.393399505,465.2517608203,85.2370096711,164.5440163265,255.6420226936,929.0621662233,140.5789062561,-2.4053219525,166.4341712281,1.9236859796,130.2329283715,0.1414458557,41.6288306894,0.0421324935,26.088837475,-0.2157950821,Live
Extract1367.png,71695.2076514408,4494.8848227518,164.9305271004,106.8577259176,169.0865877551,549.4221832191,958.7560391803,114.0019570297,1.6037589048,82.5230662004,1.4022100916,80.1229685263,-0.1137827053,32.6715706295,-0.1222884452,12.0794866691,0.026444794,Fake
Extract1368.bmp,76833.2224689041,7562.7289838057,466.8968953673,72.2095278601,204.2609959184,184.3139600432,1156.8004228783,171.1163688443,-3.644200075,169.3148813758,0.694152013,77.472461187,-0.1030535982,35.2047482129,-0.1223511052,27.7033990067,-0.2098269137,Live
Extract1368.png,71889.2967576024,5694.4279750315,264.7062037781,105.0437079272,170.8500734694,519.1487736748,968.6810956098,142.4347294464,-2.6810978252,105.798409291,-3.9317664263,82.8232271977,-0.2341636529,35.44921818,-0.1015348277,13.8112427798,-0.0147056602,Fake
Extract1369.bmp,73677.4316359059,8941.94793762,652.7219013805,72.0094588731,195.3459918367,133.8022481897,1106.6060729121,173.283507497,5.144391543,178.3650611907,-0.1340038613,78.3864512166,-0.5337184346,41.6400109498,0.0307844026,31.7158403769,-0.2615655304,Live
Extract1369.png,69367.8297160825,6025.0975324111,296.3412267352,105.1691395816,162.5490530612,495.8165983857,921.9469514314,129.7338977089,-0.7311404614,102.4990309094,-1.3343100125,101.2751826158,0.3285328162,55.7952786361,-0.0335317235,16.3250247827,0.0196575662,Fake
Extract137.bmp,63773.6804610131,8424.1128438932,579.3116506665,82.9896675751,159.3646612245,287.0970872769,903.697054202,198.9554665967,-2.052279554,151.0309913715,0.47086647,89.9133518292,-0.007950756,39.6284041006,-0.0032915514,22.9939152236,-0.0330879477,Live
Extract137.png,72764.9265943641,3899.884192743,124.1558915658,108.7966982161,171.0591102041,568.7045314333,969.8633680585,137.1081850767,1.999451568,74.0940305965,-0.3316843814,58.9277790513,-0.2700609123,33.3350089726,0.0590410409,11.7061729789,-0.0649057515,Fake
Extract1370.bmp,67761.358622218,8000.5131632117,522.5160071406,91.584258587,166.6112979592,314.6225764412,944.8229626854,112.661346729,-6.1850042609,115.4602691569,-0.0496894956,141.3847877039,0.0917064683,70.7439767646,0.1089327619,25.6960480213,-0.086456354,Live
Extract1370.png,70470.4145693722,5935.2400446742,287.567954187,101.5823717992,168.9929387755,458.7975084839,958.2297168575,118.0552587808,-0.3857372929,122.4512689345,-2.6834505781,111.2518673808,-0.3772607329,52.7640260424,0.0110850602,15.6676461637,0.0326317908,Fake
Extract1371.bmp,63776.0807339367,8500.8190753627,589.9095914453,89.8671947228,154.6408081633,253.1761366957,877.4089496402,111.5284033187,6.1629517288,110.919664238,-2.9266894255,170.2501427587,-0.0104540203,60.3178349351,-0.2178170569,28.6948726931,-0.001327434,Live
Extract1371.png,72102.4761421982,4632.6316477404,175.1940896624,105.7761944434,170.8272571429,524.6482388641,968.5565373324,126.0529097182,-1.2435712852,91.4938629081,-4.5306988783,92.5383487928,-0.0849443889,40.0609766193,-0.0907790453,12.8415632397,0.0163101239,Fake
Extract1372.bmp,70796.6444632601,7841.5378229922,501.9568606483,85.1986282855,181.207844898,208.6026930308,1025.0820519378,163.9456737713,5.6317522224,165.324163611,1.1593876175,146.6255877908,-0.2575438393,42.2729192796,0.077241517,20.2860480006,-0.1988724395,Live
Extract1372.png,69431.3052367389,5992.5677233682,293.1499421972,101.7365133253,164.9295836735,444.2193735248,935.3493768456,164.7433840262,2.2045097738,134.317343561,1.08077932,117.9576866245,0.2270712375,36.2408224075,-0.0050292865,16.8215266673,-0.1021085324,Fake
Extract1373.bmp,64423.2083625549,7626.7142692665,474.8307799595,84.0794795443,160.267355102,238.0086043766,909.100384778,129.3295368437,8.2697335574,152.5155794272,1.3022419157,140.4461848211,-0.0199737776,45.2586647278,-0.0510446191,27.1356320959,0.0386110152,Live
Extract1373.png,70935.9910444668,5366.4815702406,247.096734824,108.9787141472,170.4556241956,540.5419226367,966.570928728,139.4029296755,-0.3413429502,102.0994981652,0.1955227,82.7578345321,-0.0453435882,45.5497797926,-0.142912634,13.8852984277,-0.0412127125,Fake
Extract1374.bmp,68447.5472497112,7609.1855973452,472.6506567742,91.8925523374,168.6943918367,329.3895982723,956.5413651266,128.9374569324,7.8418457425,113.0805191639,0.6401824261,132.3461622043,0.0409271493,70.999234457,-0.057701198,24.3318859444,0.0566179461,Live
Extract1374.png,62162.0800715755,7278.7718028949,432.4940323152,85.8154904797,150.9322530612,234.3664264418,856.5401823492,116.5039954132,4.4836640164,126.1642733451,0.8269020611,164.6124871652,0.1945845293,48.1058857727,-0.061020078,24.4552465228,-0.0162639523,Fake
Extract1375.bmp,59115.3971202946,8718.9660754471,620.5744442841,76.0204455766,148.2407836735,223.4413456366,837.4811790081,134.1952447801,-0.0469607635,125.916186706,-1.3738702588,119.9875946691,0.1282139082,46.227150998,-0.1500585929,25.7219858842,0.0026092636,Live
Extract1375.png,71611.1036931853,4909.4328520094,196.7553545175,105.0383132621,169.6514693878,511.3427008343,961.937439129,178.2421845713,-0.1612608267,126.689692906,-0.6567564297,71.4965634944,-0.1789606598,24.8825602757,-0.1000163039,10.9805514107,0.0174413286,Fake
Extract1376.bmp,64330.6672554975,7871.1935416316,505.7607164884,89.2365305753,156.5016489796,278.1365878588,887.8990643915,140.8311565977,-4.2242856081,140.067414729,-2.8036496212,147.8232536844,0.02065054,50.3905929649,-0.0194502343,26.8228111411,0.0203919842,Live
Extract1376.png,69677.7016198552,5959.0812434239,289.8828511488,92.9015777597,171.4752408163,295.4679506937,972.1953936999,155.7486736497,-7.6424832088,169.5638527044,-0.769292862,149.3797931851,-0.0529292332,40.0268765236,-0.0419755568,18.467226302,-0.0689688538,Fake
Extract1377.bmp,71717.9169695163,11780.1854335786,1132.8389293837,66.2215082618,192.7707183673,159.1161577145,1091.4552124279,104.0791503457,-0.4891262419,115.8363913645,0.508504227,85.6012705221,0.2692268328,50.8296700814,0.0030455353,41.3661372379,0.0717774869,Live
Extract1377.png,69729.731339786,5576.6585657875,253.8703735459,95.3428487508,169.9995102041,341.2264970639,963.8978895247,131.4743722029,4.5533414146,132.7371459056,-0.3282180999,159.3635141482,-0.3022950912,44.2131739989,-0.0654801071,17.6191279293,-0.0156060068,Fake
Extract1378.bmp,59353.2246532816,7628.1112015093,475.0047387967,74.3193876817,149.1700489796,176.3085645596,846.6012999532,119.5262118661,-3.693210119,152.6606421522,-0.0926768464,124.6131491934,0.0872212961,40.221929639,0.0048843788,26.2098915247,0.1261062307,Live
Extract1378.png,71013.9388761072,5978.987533976,291.8227912771,105.3645533324,168.0087510204,500.2746406666,952.6917766433,143.7865877413,2.7195299226,117.9946160554,2.1219015463,96.2097612451,-0.3486997637,44.7472307318,0.1316710268,14.0847031305,0.0487110566,Fake
Extract1379.bmp,69877.8535052038,6362.3739566151,336.2109830882,100.397384608,169.8045847176,371.632753302,962.8000728091,165.064159988,0.9867755844,125.1393065461,0.048063966,149.7598278029,0.8362793448,62.5924527762,0.0676891624,17.8835506437,0.0121200186,Live
Extract1379.png,71158.2610776439,5292.1658055427,228.6287258233,103.7828068269,169.5614367347,507.6685459624,961.4312941021,131.1130514131,-7.6610801405,83.358875212,0.2886782141,90.2447427103,-0.1301983473,49.707372673,-0.0188184849,14.1566598001,-0.0144517163,Fake
Extract138.bmp,71544.9317310177,8309.5490503697,563.6620850653,74.6541003795,187.7119265306,182.7245607815,1063.461001343,202.7143754135,-0.4430762719,173.1913860202,0.3486333511,73.2629585808,-0.2166790062,36.9678912599,0.0092573379,26.8923275613,0.1222779223,Live
Extract138.png,71826.8899003066,4185.0902152167,142.9794294653,108.6066383525,167.9792081633,569.2405884769,952.5217815672,141.9349794336,0.0736216039,76.3554349988,2.0162941164,52.5646408879,-0.088094421,31.637354555,0.0176798027,11.2378991533,0.0387033585,Fake
Extract1380.bmp,62855.33503813,7764.6174293913,492.157418978,88.1628056615,152.9119836735,296.1311006382,867.6850901634,199.7502561848,1.7453822255,149.1048456615,-0.6802933815,114.9748627598,-0.0047658989,46.4596167302,-0.1504082595,21.3677476578,-0.0400307925,Live
Extract1380.png,71396.5131708945,4602.8847263983,172.9514106491,104.6690209185,169.1461714286,486.0379191604,959.0895786997,134.4905058355,0.0167759422,85.2948998282,0.1520512051,119.0456440683,-0.1947627762,52.4975362597,-0.036567905,13.4885683442,0.0039015017,Fake
Extract1381.bmp,66958.9032669598,7358.5008645287,442.0206936593,92.003507561,163.4087918367,339.8895526425,926.7864493865,117.5573618078,-4.7736089608,110.0608628428,0.435523831,147.509325894,-0.2854332488,49.6630387091,0.0446204464,26.2247009167,-0.0809965602,Live
